"ticker","skew","kurt","avg","sdev","sharpe","cor_wti","cor_es1","cor_yld10y","cor_effr","beta_wti","beta_es1","beta_yld10y","beta_effr"
"HAL",-1.45375412606634e-06,4.79907215252779e-07,-0.000490813648670548,0.0170623157811722,-0.0287659456644302,0.602294759157656,0.458105005403139,0.175512934856412,-0.0385254289059374,0.714747672768234,9.75132739385353,0.00918780433216293,-0.00183634128971759
"HCA",3.02451655437743e-06,5.90066465762707e-07,-0.000310832637306015,0.0145107682531933,-0.0214208256849262,0.0967174465290909,0.390596253462152,0.0332925764689937,-0.0409001859166838,0.0764294357761405,5.53654634649916,0.00116878169404089,-0.00129820526087805
"HD",9.90464044160052e-07,8.84034607573672e-08,-0.000532473166536933,0.0103279064007302,-0.0515567382077829,0.0884975845198551,0.657711196048874,0.129362984074641,-0.0246511707935411,0.0512617711251076,6.83364572386676,0.00329870978105224,-0.000573537728482744
"HON",1.40957391767609e-06,1.21832225399141e-07,-0.000507893192519298,0.00916474052722322,-0.0554181747983631,0.150699158212459,0.711281494344557,0.194762359849334,-0.110851175778516,0.120003846679339,10.1597000366644,0.00682507204980743,-0.00354557679288843
"HPE",0.000121954006394747,3.96582629435024e-05,0.000354471940694929,0.0258465946381191,0.0137144542891599,0.14990514974431,0.34999478283267,0.159186140921996,-0.155949981625331,0.314946523713729,13.1897593598034,0.0147312218276068,-0.0131603623049064
"HPQ",1.44400699859943e-06,4.69536504287017e-07,-0.00112320732145606,0.0157417987849277,-0.0713519043663227,0.166708111435483,0.600639040287155,0.148400331796004,-0.0559777822691708,0.582068735921743,37.6171711890951,0.0227515209090912,-0.0078504667981649
"HRS",4.66418891286774e-07,1.052622876655e-07,-0.0014545286192326,0.0106086825172843,-0.137107375667318,0.0556916539394632,0.501887223117634,0.201065299862347,-0.10147743159178,0.0424494964747525,6.86188763306796,0.00673489363530299,-0.00310680607040419
"HUM",1.57333743594886e-06,4.77107613443634e-07,-0.000658521288257657,0.0144604954163744,-0.0455393310738148,0.118856080106124,0.353799046155717,0.154980124982142,-0.0844715237059797,0.0374667924401247,2.00049193138783,0.00214997152929984,-0.00106954162314318
"IBM",4.08509885935288e-07,2.0631783309126e-07,-5.96632603758758e-05,0.0112301215403352,-0.00531278848243835,0.169495792281774,0.555880900396718,0.171800736122357,-0.0241482954205418,0.0926831647133456,5.45228715270131,0.00414847319687437,-0.000530384305607897
"ICE",-4.08318619485394e-07,1.5229502337896e-07,-0.000821376426054924,0.0115279946260572,-0.0712505906446495,0.0904071535679636,0.543980889109581,0.292435211015674,-0.0449446558184398,0.120192047720442,13.0617612102786,0.0169995158038301,-0.00239423339199021
"INTC",-1.30279531148686e-06,3.64644043457496e-07,-0.000937552213588813,0.0135769556924605,-0.0690546713730126,0.0683442506349126,0.551079648692695,0.123439038363324,-0.0188101080756058,0.114690669084628,16.5833134584621,0.00911493768964094,-0.00126776030466576
"INTU",-1.09146098358361e-06,1.87002144407033e-07,-0.000982743224018386,0.011430582646102,-0.0859749021064571,0.0307805924014628,0.575193873362077,0.121513371155228,-0.0453606022019289,0.0187653700230275,6.28998261339736,0.00327120207881742,-0.0011107625303052
"ISRG",1.05457293245503e-06,2.53642516459374e-07,-0.0013034753130818,0.0133695754421366,-0.0974956399119197,0.0570126994905829,0.500014250241831,0.0499353649570711,-0.100347226668566,0.0124364451223771,1.95641989119599,0.000480369539405786,-0.00087920931021053
"ITW",1.16861518044156e-06,8.71112915438421e-08,-0.000828335269744739,0.0102268219252336,-0.0809963521219541,0.109792350010285,0.750596963216746,0.265434089348486,-0.0747961297348379,0.0730448439888912,8.95734543703596,0.00776662847070204,-0.00199875177447818
"JNJ",7.13328144035451e-07,5.5464266363207e-08,-0.000360320179417975,0.00876697742178686,-0.0410997042746501,0.00565151452538166,0.527454707877629,0.0643623615895881,-0.0280949441935659,0.00474086113465661,7.93656530985408,0.00237315596704288,-0.000946635552846251
"JPM",9.68881216252293e-07,1.76543549575678e-07,-0.00120071533299667,0.0121569713163503,-0.0987676372470989,0.196777920631632,0.721213009677431,0.511668286426909,0.000110435625563421,0.177441960368238,11.6653707742399,0.0203248415650276,3.99992093222963e-06
"KEY",2.98270291401866e-06,4.64040631511846e-07,-0.0010774680453193,0.0162243371847543,-0.0664106048246939,0.152879227421664,0.596636806681516,0.530856051694663,-0.00588043544313449,0.547990370080518,38.3609650202053,0.0832121091002466,-0.000846634935012452
"KHC",-1.1686838099135e-06,2.56887144955047e-07,0.000515573008056875,0.0116441319885819,0.0442774960437102,0.0465235069485277,0.397000379425501,-0.0512437009894954,-0.0311196474830853,0.0449907320271605,6.88646860372682,-0.00218959202905224,-0.00120878074911886
"KMB",3.7560360177846e-07,5.48255843360177e-08,0.000433840292184412,0.0100152903099419,0.0433177949673362,0.035270838479414,0.373929573538664,-0.053032112167793,-0.0315838594018958,0.0275033448983098,5.23015524566125,-0.00181799985295931,-0.000989229774884032
"KMI",-1.84926573469658e-07,2.31229240423771e-07,0.000307219170591387,0.0155236471694332,0.0197903989467318,0.36697824632148,0.478352600728893,0.169607933588185,-0.0703703253829399,1.15019255594545,26.892638008683,0.0234628978239931,-0.00885894574260128
"KMX",1.37940238593679e-06,5.85290356668161e-07,-0.000132573401343856,0.0176675315571448,-0.0075037874371444,0.158435013436555,0.451479985746628,0.20062222012502,-0.0231411599731774,0.140781768101042,7.195960784365,0.00779206467543977,-0.000825928830100984
"KO",7.06836237614741e-07,3.69667122676548e-08,0.000107973837182602,0.00788674215791403,0.0136905499153735,0.0475414792940291,0.4686155912772,-0.0834928135351351,-0.0297774499416742,0.130861108548368,23.1371399118286,-0.0101198364330254,-0.00329221097439132
"KSS",2.48898244088058e-05,8.23349825915263e-06,-0.000502613382112786,0.02505075020973,-0.0200638055908427,0.0962239322725125,0.348133490234524,0.212452261707225,-0.00393432107215845,0.0817372469667841,5.30441805167109,0.0079295120000034,-0.00013423598541294
"LB",3.81368439440953e-05,7.44633358535191e-06,0.00187333056670505,0.025719115745301,0.0728380627567772,-0.00340005512153208,0.288297456352048,0.159330029727266,-0.0654445231345894,-0.00235356680412441,3.57961581108613,0.00485476961008548,-0.00181960084873395
"LLY",3.40737983682859e-06,4.96693155697123e-07,-6.20801556583165e-05,0.0124429712392132,-0.00498917456810275,0.0398504084942144,0.427468791743335,0.0360318402856828,0.045306978890226,0.0393374408556733,7.56890011546526,0.00156800640671772,0.00179639021388507
"LMT",-3.89780707290454e-07,1.03587133512134e-07,-0.000869711766305268,0.00966385597637363,-0.0899963501558338,-0.00502120056726314,0.440272276753786,0.159595858299397,-0.047579416277717,-0.00170778786780003,2.68597971979945,0.00237953291443009,-0.000649991557128381
"LOW",2.95458397376822e-07,3.75825268180711e-07,-0.000196877134926421,0.0142677365388061,-0.0137987643934233,0.0725241011335794,0.515931871650922,0.176976235510118,0.0264433021904097,0.0587202555696843,7.49295241331456,0.00630285274649033,0.000859970436229991
"LRCX",3.79681549260026e-06,7.47296283880319e-07,-0.00166005328335018,0.0187667522255801,-0.0884571428980365,0.0581400445174668,0.564454742458282,0.141101249312778,-0.0450719739246132,0.0183108328824609,3.18872377790065,0.00195735478061256,-0.000570166331518974
"LUV",5.12430333582357e-06,9.90907980338589e-07,-0.000361434722995422,0.0172877834456958,-0.0209069441510971,0.0598034758340096,0.416579726978897,0.173653436063766,0.0315988423496304,0.0658620824257913,8.22928679135429,0.00841645133404359,0.00139779169273083
"LVS",8.90954950417046e-06,1.46499489859138e-06,-0.000672740051138083,0.0166489300383628,-0.0404074045351829,0.0396583290254495,0.435743133476097,0.115228236201232,-0.0247601498637148,0.0399675905624794,7.87696912633747,0.00510380701165772,-0.00100228002749498
"LYB",7.68124612887867e-08,2.81659880337482e-07,-0.000376392874087928,0.0149372894156687,-0.0251982045479487,0.346668306928054,0.539190120306625,0.24761673300185,-0.0193627491485971,0.243252091702813,6.78639923277823,0.00766353327176154,-0.000545722316720811
"M",3.30658777618661e-05,9.17898498750231e-06,0.00106161361599262,0.0268155586487147,0.0395894648289756,0.0352603083496282,0.294793406682579,0.215819801898823,-0.0102593120421507,0.0439030978047967,6.58387929551655,0.0118216672781,-0.000513085273446599
"MA",1.06167359507337e-06,8.80242552494961e-08,-0.0011481097381479,0.0107882126631188,-0.106422609008524,0.107198344241191,0.700666950832969,0.139481206664481,-0.00316163415471259,0.072129254202586,8.51491185026178,0.00411352469395189,-8.5241378611841e-05
"MAR",1.03737809329096e-06,2.04480234999253e-07,-0.00137815625948855,0.0126776382741111,-0.108707649618216,0.0953485933983799,0.563478729730966,0.20042892516707,-0.0433666096974623,0.069824014162534,7.40155692993754,0.00645236791243193,-0.00127558159552296
"MCD",4.24480160871486e-07,7.61935522293818e-08,-0.000470504073967876,0.00946761084104312,-0.0496961780397848,0.0438207104531166,0.451395090249487,0.0594782388576021,0.00301392122131778,0.0301799832199747,5.57636824748614,0.00180695783544364,8.33745930495079e-05
"MCHP",4.12001112054789e-06,6.1055594385975e-07,-0.00129401758129231,0.0157312515162685,-0.0822577644222454,0.116297808087029,0.530639774109593,0.135787669734437,-0.0514438798253858,0.0919798564579003,7.52793797970726,0.00471752602935903,-0.00163424499722006
"MCK",5.060564213097e-05,1.52525394669974e-05,0.000435507273988057,0.0209114756935631,0.0208262334217816,0.113750888286174,0.355152263657655,0.159003633850522,-0.0052195689192715,0.0355708004041199,1.99208774148124,0.0021914928936466,-6.55595144499308e-05
"MDLZ",1.01537542445827e-07,2.00121468459688e-07,4.59232253468395e-05,0.0129243737053466,0.00355322636081326,0.107156765438645,0.47831890213224,0.0689562883904738,-0.00513723534259474,0.180462477635273,14.4490701122613,0.00513182910576165,-0.000347503379643395
"MDT",1.96539365747498e-06,2.22971647555817e-07,-7.68726705048855e-05,0.0110647441176614,-0.0069475326033236,0.0754880919347725,0.499931599137392,0.0707914078014972,-0.0598608695926506,0.0803857637183974,9.54918521867913,0.003314264118322,-0.0025603890826108
"MET",9.87909063277057e-06,1.3050065130157e-06,-1.70186062114272e-05,0.0169499239365539,-0.00100405206979868,0.192292918168517,0.51328231948486,0.522107538865082,0.041477267303165,0.231796235776192,11.098248086255,0.0277135812641078,0.00200823936370706
"MGM",4.00907180296708e-06,4.91731997360345e-07,-0.000820146671399347,0.0162745358357797,-0.0503944738992954,0.138339410421662,0.518776535597829,0.166900810417456,-0.0617918957073116,0.272115330223404,18.3038500197369,0.0144550748768061,-0.00488203466915836
"MHK",1.01439318272045e-06,2.07764397293013e-07,-0.000265988146585176,0.0121331765919972,-0.0219223831919348,0.0673671701308177,0.571877859568952,0.183172573147431,-0.0610659257807709,0.0236717434137856,3.60446039746336,0.00282824841472275,-0.000861872724488935
"MKC",6.00388842752766e-07,9.55688452125939e-08,-0.000138285284394889,0.0107905432245193,-0.0128154145271077,-0.0530166395606543,0.32204863332472,-0.0839508459985041,-0.12505396053715,-0.047009969967755,5.12217335361662,-0.00327992722599545,-0.00445386940720885
"MO",3.01459248130955e-06,3.02881068904167e-07,2.68390941797954e-05,0.01097128085045,0.00244630454234471,-0.0446352714360347,0.342740163826998,-0.0863267419964024,0.0136203299031252,-0.0582049401439524,8.01681204776934,-0.00492750071186823,0.000713397437194956
"MON",-8.67434890911328e-07,1.36636081391843e-07,-0.000609786042905378,0.00948057390289265,-0.0643195284537915,0.151676325388673,0.345646549637727,0.1508009552379,-0.0363952425250566,0.144774973439237,5.91783641987369,0.0063372831715382,-0.00139534809614697
"MPC",1.0295495856435e-06,6.1156934011318e-07,-0.00133514181206314,0.0180907260658806,-0.0738025553646095,0.285117118096889,0.52109279152214,0.212102957056733,0.0316262921423291,0.319768525547473,10.4829260516701,0.0104802629330603,0.00142469844813533
"MRK",-1.06342815306668e-06,3.08841486657051e-07,-2.20671926563639e-05,0.0117950533478797,-0.00187088536232273,0.0940063969648083,0.401033557700168,0.176271369598939,0.015492810761771,0.125621048978711,9.61259750499208,0.0104425402995574,0.000831567438354975
"MS",3.31531290989407e-06,6.12560603015078e-07,-0.0014165073882798,0.016008882654471,-0.0884825892507992,0.198735504396057,0.708237118624391,0.540847069471102,-0.0104118535469032,0.290362178269125,18.5608689211128,0.034737238852899,-0.00061101924072746
"MSFT",4.49067539398913e-07,2.44872915963252e-07,-0.000962693496333389,0.0122810289572847,-0.0783886675686363,0.093588232831463,0.679062726760059,0.0774515002537031,-0.0926545678210738,0.100767405137081,13.1148629433597,0.00367517651226665,-0.00400707908728004
"MSI",6.91677808018646e-08,1.35973822242133e-07,-0.000667197286291067,0.0112223526551794,-0.0594525325296331,0.029477927562867,0.475932424704525,0.213709737207668,-0.0486717431965539,0.0293628790183913,8.50358421678711,0.00936879172290091,-0.00194733576615218
"MU",7.22319377849249e-07,2.52252364617771e-06,-0.00276762990453737,0.0264468405229866,-0.10464879168201,0.0263926020757517,0.435537693632975,0.0973445655857734,-0.0430691970781106,0.0300985774361114,8.90931967064563,0.00486571820136269,-0.00197284418685822
"MXIM",-4.7567523374785e-07,6.33533879015898e-07,-0.000951789897758534,0.0149806564237181,-0.0635345922660381,0.0588775876466671,0.47554949733763,0.138571949368629,-0.0172648168879389,0.0743855025028883,10.7767809519591,0.00767998618979102,-0.000876117834879323
"NEE",6.62394336145904e-07,7.04380582978337e-08,-0.000667865586439262,0.00985961635243877,-0.0677374821256676,-0.0303034544533771,0.176397134814241,-0.361818328417608,-0.0565358248318856,-0.0217116208203534,2.26697467488572,-0.0114429802954099,-0.00162699452187333
"NEM",5.09874348610736e-06,1.52098323357667e-06,-0.00053903334149977,0.0221280946348218,-0.0243596816804788,0.14886008469351,0.108886063530687,-0.34595906741038,-0.0896128297844885,0.177358621107332,2.32702674257293,-0.0183352397257268,-0.00428851056850408
"NFLX",2.05259264085923e-06,4.34048911191188e-06,-0.00183576457455775,0.022665164676797,-0.0809949806558027,0.102061902618964,0.462226619000571,0.0638631076330154,0.0115644855041152,0.0253892951699709,2.06251431656616,0.00069857474878849,0.000115551490475113
"NKE",-7.62288367270734e-07,3.70576629278943e-07,-8.99862575062142e-05,0.0135614430368445,-0.00663544854789671,0.0594213246478917,0.433073680508131,0.149288204258478,-0.0580012660709579,0.0712217647213373,9.3108049139635,0.00788141562887253,-0.00279235175592573
"NLSN",1.96178674008185e-05,3.74715688830808e-06,0.0010451564202588,0.016360760959879,0.0638818953972742,0.140489981637085,0.380526361129131,0.0769858933633683,-0.0454218579123746,0.194795458035411,9.46396779470248,0.00468237737498644,-0.00252965104518256
"NOC",9.32652831363931e-09,6.67871049746113e-08,-0.00111293999344571,0.00973983917418483,-0.114266773151196,-0.0500217408675668,0.481767740181131,0.162230965864846,-0.106436322830599,-0.0172281522811398,2.97627221827986,0.00245515669548864,-0.00147242103462125
"NOW",2.77701587696752e-06,1.42196589970502e-06,-0.0017457024479418,0.0193383959100414,-0.0902713159903478,0.0944211245497815,0.47361564285497,0.135067551689007,-0.0447462691884186,0.0471601003946243,4.24313281093765,0.00297179620142977,-0.000897686376969918
"NRG",-1.56184036189497e-05,6.73251205157261e-06,-0.00140868544664706,0.0253230360722194,-0.0556286158827714,0.240534085932646,0.339104245577207,-0.0160367155485438,0.00616296149456434,0.497006983705029,12.5682301456498,-0.00146048644869327,0.000511490495476101
"NSC",-8.68962695566949e-07,3.07015928697876e-07,-0.000933668700674148,0.0141499324750789,-0.0659839686386165,0.201612390292596,0.619365854503101,0.291070059087317,-0.0452215163396639,0.119218802298123,6.56946238023709,0.00756355634199027,-0.00107407574102318
"NVDA",-2.47773722911845e-05,8.27224322692969e-06,-0.00332124601165097,0.0263693904881241,-0.125950806983831,0.0366998008003,0.467399335810589,0.12368137512896,-0.0304263511007833,0.00960291675339271,2.19372701237256,0.00144116807864503,-0.00031978020796051
"NWL",0.000128330234751578,4.50729408896022e-05,0.00144791138994269,0.0262574861876593,0.0551428030693658,0.0881816624070326,0.338715103366477,0.056996039993277,-0.0430912038725,0.0918013003765054,6.32499444613312,0.00260497807739458,-0.00180186159902808
"OKE",-4.28365366162928e-07,3.6467938616889e-07,-0.00142094615525691,0.01656401578508,-0.0857851244344275,0.52595770461392,0.433586299843763,0.104597361944621,-0.0729876930868622,0.627030358072034,9.27189132879855,0.00549483921773128,-0.00349501975551902
"OMC",2.10123965847824e-06,1.88776756047813e-07,0.000279538331831221,0.0121381550479451,0.0230297216279623,0.0729003711728821,0.406191198809973,0.217253910647848,0.0355700135672491,0.0723253502748401,7.22846945430462,0.00945294795672901,0.0014174478452191
"ORCL",3.10848905575346e-06,5.16031543333072e-07,-0.000171297261390887,0.0126241868049064,-0.0135689739100116,0.0938276934653171,0.534193676619484,0.101539654672573,0.00678941149314899,0.152859985236365,15.6104905540743,0.00727791359790446,0.000444280401134332
"ORLY",2.54955488498613e-05,6.28553233072135e-06,0.000460759113235123,0.0182434969199355,0.0252560742744244,0.096418602564483,0.294930314008248,0.0255544901641641,-0.0239798316701872,0.0219654206503962,1.20518339710075,0.000256794076792656,-0.000219425488153574
"OSTK",-2.25499956807375e-05,2.41858619439118e-05,-0.00105583286386038,0.0401786827666361,-0.0262784340141965,0.0376484402281396,0.326538687953625,0.0631945320654217,0.00301260653226241,0.0183836941560724,2.86006218870077,0.00135956335575299,5.90867989609099e-05
"OXY",-4.37930764958292e-07,1.32259433147049e-07,1.42582334377341e-05,0.0126186051597141,0.00112993736290717,0.575573268437472,0.44381050473181,0.171661801474076,-0.0368317904730801,0.641425224111548,8.87151990842136,0.00846233437695114,-0.00164865772344168
"PANW",7.18728300623032e-05,2.40004628940426e-05,8.2906674012838e-05,0.0252355636741582,0.00328531096365944,0.0596763565507627,0.254517638484742,0.071001848066725,-0.0169287455934554,0.0166993355246483,1.27752618543297,0.000874715593801694,-0.000190275959294064
"PAYX",1.99223582327023e-07,8.31752069500418e-08,-0.000240241559468569,0.0105931016063037,-0.0226790574089846,-0.00953446389892988,0.540740022838727,0.129515767575883,-0.0988695211428986,-0.0141457056760918,14.3903676310545,0.00847206396601601,-0.00589186816793979
"PEP",3.58206718191002e-07,1.93572937272074e-08,-0.000129351686086372,0.00765148996150187,-0.0169054245300196,0.000375319129290597,0.414766477219779,-0.128181652414978,-0.079536125222896,0.00042576083264662,8.43963548435661,-0.0064065861134468,-0.00362402919020886
"PFE",-4.93034860058251e-07,1.11579759685386e-07,-0.000386839831916237,0.0101707283799212,-0.0380346242143213,0.0785388715992476,0.576679250322379,0.140457670840544,-0.0441578544392134,0.216223649480326,28.4778957678903,0.0169677223311179,-0.00488302278295525
"PG",2.8569054483551e-07,3.24535252968352e-08,6.70596560925828e-05,0.0082286523231377,0.00814953086595011,0.0402765817434654,0.431267689467832,-0.0468210174180217,0.0120160953222693,0.0543452273597944,10.4378430447512,-0.00277809596248213,0.00065123003317821
"PH",1.35133664528885e-06,2.03526603366319e-07,-0.000822383121576334,0.0130911679721459,-0.0628196905979756,0.217191430567672,0.688699096957373,0.320138290797482,-0.0562979368520853,0.104610028784355,5.94997559299425,0.0067882615569108,-0.00108914415822132
"PM",8.17930091878478e-07,7.41655992452896e-08,-1.8995611987502e-06,0.0105213045964774,-0.000180544264385824,0.0298085726727471,0.40365388545894,-0.120720541073621,-0.0164333022221183,0.0260092042193324,6.31756989898981,-0.00458835892609307,-0.000575934343921947
"PNC",1.43279496738942e-06,1.70069108483677e-07,-0.00110969254692575,0.01255679782016,-0.0883738483982061,0.147832452014609,0.66129316279593,0.544975910750318,-0.0135769720683275,0.0939078812286234,7.53496655768596,0.0152447462797231,-0.000346415596892508
"PPL",1.01295426984584e-06,6.8260539278596e-08,0.000554241392059639,0.0101416191922533,0.0546501876626363,0.0287852661648423,0.324648734767078,-0.193256758552469,-0.0838671719854615,0.0788190849960773,15.9451969907989,-0.0233079137015407,-0.0092239170609631
"PRU",2.79122738590534e-06,3.6185761710705e-07,-0.000665203914082089,0.0143498044899399,-0.046356305031782,0.185861660828469,0.659649827657261,0.54488155993622,0.0525850365278674,0.128607767678645,8.18739747518852,0.0166068510412106,0.00146151008812988
"PYPL",9.04267523754398e-07,5.36496219723482e-07,-0.00120614872874921,0.0153602921320344,-0.0785238144158564,0.0494469719210617,0.449735764714369,0.0422790516114285,-0.101189747323185,0.0515004397730311,8.40201973452017,0.00193603596819163,-0.004233211810713
"QCOM",5.09543095157985e-06,1.63016118712657e-06,-0.000131860117862369,0.0172687918209896,-0.00763574656694265,0.106932349248262,0.476866400929372,0.126359085847861,-0.0314486607876697,0.100365919706924,8.02610285822317,0.00520904372686737,-0.0011854932205638
"REGN",-4.19922061275973e-06,1.00103914155643e-06,0.000624527204250954,0.0203508615667117,0.0306879982551946,-0.0455617106868636,0.308038960394462,0.146100701577047,0.00121889426643742,-0.00517931831958799,0.62810646780114,0.000733326833133497,5.56545745024935e-06
"RF",4.41771691085141e-06,7.14865572897494e-07,-0.00160323545563683,0.0172758443306155,-0.0928021476088231,0.184659511136387,0.593930211688816,0.542483208081456,-0.0330606554801886,0.773641623156459,44.633258919636,0.0993211864303828,-0.00556342012242613
"RHT",8.63070730655528e-06,1.69918545543791e-06,-0.00131718058904436,0.015349372489151,-0.0858133184255805,0.0720766655504843,0.50040707565064,0.0982824102037483,-0.0718382828028816,0.0471235903903508,5.86843315898876,0.00282948037209821,-0.00188652202169057
"ROST",-1.51714710086055e-06,4.79822331798865e-07,-0.000472971999144003,0.0140619547886709,-0.0336348684270452,0.0847608396590914,0.378491251286984,0.0857298562249152,-0.0815167781700241,0.0855482894363653,6.85215155710702,0.00380543162419264,-0.00330464899501458
"RTN",-1.53175198750835e-07,8.45678859246204e-08,-0.00114114272544501,0.00970857870692608,-0.117539627569885,0.00677597698174269,0.470642830028423,0.150602361292145,-0.0616491946818266,0.0038973026500849,4.85555292938253,0.00381219644417995,-0.00142423570691706
"SBUX",2.49025799726948e-06,2.69879449589714e-07,0.000120104554204098,0.0110315867283307,0.0108873326350826,0.021883908937113,0.38518630103315,0.0713625966895857,-0.0203361729470431,0.0332446385882441,10.4959701106288,0.00476908432642023,-0.00124087545694631
"SCHW",7.44737010899565e-06,1.14272534337696e-06,-0.00107755621763946,0.0172542448020004,-0.0624516592876048,0.181329188566693,0.65591208207477,0.54430742215682,0.0396741737514887,0.261164792389445,16.9452342549359,0.0344235158629762,0.00229518159844754
"SJM",2.33948690866293e-06,6.19402253600923e-07,0.000165396833105405,0.0133645078285732,0.0123758267215638,0.00816068799487369,0.302136898925152,-0.0601767465950429,-0.0699152108197176,0.00461832340015194,3.06701831742827,-0.00150431931138717,-0.00158924732849994
"SLB",-7.75286485979658e-07,1.21853478372639e-07,0.000215520024320893,0.0131701720034686,0.0163642528179687,0.582878867061274,0.477275333754461,0.19558396181577,-0.0525766250664581,0.572001892953259,8.4012359338354,0.00846045094647757,-0.00207240252312794
"SO",1.90020927073096e-07,2.53312664102363e-08,0.000180119384684735,0.00908591467540023,0.0198240233503844,-0.0424421374652039,0.131784712218053,-0.359691427702868,-0.0758263912172155,-0.0921696325368856,5.13346583409115,-0.0344284783117304,-0.00661413792044623
"SPG",1.14830415251039e-06,1.01504080330954e-07,0.000599399228964977,0.0124138759373157,0.0482846156987281,0.00992604822467556,0.280528648001697,-0.151979459501092,-0.00601265070314954,0.0043763777887174,2.21855744322416,-0.00294770397805324,-0.000106479658674734
"SPGI",6.88637785629278e-07,2.15142834179168e-07,-0.00113196963738949,0.0119203063515181,-0.09496145518486,0.0820213902026211,0.732200368247825,0.203942937561418,-0.0710379388462952,0.0440183755860134,7.18147850347679,0.00487711934512599,-0.00157875948551644
"SPLK",-1.1605460320066e-06,2.29215022810159e-06,-0.00117740646841746,0.021328449256789,-0.0552035665716617,0.174219870155702,0.41154910288754,0.138895581045649,0.00587635756944978,0.113877951616398,4.82523706574992,0.00399488258185912,0.000154280993295841
"SRE",9.92784510134517e-07,7.6506857581861e-08,-0.000137100727277703,0.0104040704936298,-0.0131776046078933,0.0850970818566843,0.220907855439888,-0.272965119370934,-0.10323486369298,0.0726478689781057,3.38278507998135,-0.0102602152258122,-0.00353994774873991
"STT",2.37772057706536e-06,5.12083120409691e-07,-0.00098992035129166,0.0147664656925993,-0.0670384079643235,0.183157515461569,0.661094777929667,0.406708329666766,-0.0345226687456918,0.149168388080508,9.65763560090644,0.0145958592071893,-0.0011293242797946
"STX",7.79433694175873e-05,2.47081879410321e-05,-0.000854400728597773,0.0303657627177081,-0.0281369757295613,0.0790910000130247,0.363704984404713,0.0926766537320757,8.11383446385363e-05,0.0744521157159419,6.14121447427309,0.00383593573247693,3.06788002108002e-06
"STZ",1.40657532512933e-06,2.8709689651589e-07,-0.000671182738940453,0.0125255970121407,-0.0535848900687043,0.0663138315042444,0.36675496665815,-0.0847077584299349,-0.0453881675183172,0.0288668252202831,2.86368958543515,-0.00162375267703576,-0.000793596605397773
"SYY",-3.45020806187625e-07,2.55248950209005e-07,-0.0004788701471266,0.0110359537554909,-0.0433918225589104,0.0422389237488172,0.50711235893724,0.0472255518781519,0.00129115348192871,0.0674366534291179,14.5225338108271,0.00331955491588626,8.27986561696266e-05
"T",6.27083385522155e-07,1.02431508018233e-07,0.000112398090576993,0.0107781589525689,0.0104283200008109,0.0817840605554441,0.404877273590843,-0.0258104467212881,0.00984606926956133,0.190253421794164,16.89437935984,-0.00264360304764661,0.000920002367809616
"TGT",8.70850008935226e-06,1.49766115781192e-06,0.000425164608277124,0.0178351121151838,0.0238386282929595,0.0412071680436071,0.316965306501535,0.0863714776695354,-0.00020376729510959,0.0341569579836495,4.71273674714889,0.00315134276578623,-6.78427038696031e-06
"TJX",2.47028690096984e-07,1.22327545549189e-07,-1.90269052674979e-05,0.01156366163071,-0.00164540487910572,0.0465554360309427,0.39837063494167,0.126443711847469,-0.100664547746254,0.049994070831794,7.67344625159978,0.00597944885850874,-0.00434197082027856
"TMO",6.24367788974323e-07,1.49031644361969e-07,-0.000683528112208603,0.0118264396828801,-0.057796609168698,0.126599654799199,0.611884212059644,0.135741772838573,-0.116533745238955,0.0577054994086414,5.00275189407041,0.00271531074639573,-0.00213352943001564
"TROW",1.17374788408525e-06,1.99400412533869e-07,-0.000728398328645195,0.0130619851285754,-0.0557647494982744,0.199040697445978,0.678159859789222,0.328526675910784,-0.0879140944729173,0.173143956148313,10.5816298828815,0.0125693977164818,-0.00307175242600971
"TRV",1.26341816898106e-06,1.30367443616626e-07,-0.000306271587799394,0.0103153871695711,-0.029690750600506,0.0898477966697358,0.510841069880315,0.144340151785685,-0.0526025554400066,0.0669681875855108,6.79066747160529,0.00476150684559943,-0.00156807674441546
"TSLA",7.13534050738596e-06,1.39616115307911e-06,-7.20871415907525e-05,0.0225252371013028,-0.00320028336512308,0.0545414921478668,0.306474863302512,0.0253903588293786,-0.0525235931297148,0.00799508861947455,0.805835065799271,0.000165496068939156,-0.00030925230569978
"TTWO",2.10002675478426e-06,1.48048979465763e-06,-0.00170971418245049,0.0194319131669171,-0.08798486117987,-0.00448006000546956,0.430004124760426,0.0766624386896566,-0.0647124345223473,-0.00262198047721846,4.51412186483703,0.00196792277222598,-0.00152123256034411
"TWTR",5.48509119734802e-05,2.13368652030152e-05,-0.000576417571133263,0.0336542728663486,-0.0171276192304731,-0.0475134697752849,0.132154760654689,0.0497158552264796,0.000323175505594582,-0.0650612515399514,3.24596261704736,0.00300757151368681,1.77748667791443e-05
"TWX",5.36222744541225e-07,2.13110756612867e-07,-0.000521291955233563,0.0101805227393118,-0.0512048318718064,0.125071914235376,0.33580045542142,0.11552524032719,0.0164657754440567,0.134094978513827,6.45786607151521,0.00545584977405639,0.000709083137505959
"TXN",2.12314510351708e-06,3.48063768276828e-07,-0.00114657734911078,0.0131588259081164,-0.0871337121652754,0.112037887839362,0.61008866171716,0.136551407540789,-0.0335421801020854,0.0911269232080111,8.90081517687087,0.00487873683128203,-0.00109581018310118
